"grupo","especie","familia","ordem","categoria","lista_anterior"
"Fauna","Echinanthera cephalomaculata","Dipsadidae","Squamata","VU","nao"
"Fauna","Phalotris multipunctatus","Dipsadidae","Squamata","EN","nao"
"Fauna","Philodryas livida","Dipsadidae","Squamata","VU","nao"
"Fauna","Rodriguesophis chui","Dipsadidae","Squamata","EN","nao"
"Fauna","Rodriguesophis scriptorcibatus","Dipsadidae","Squamata","EN","nao"
"Fauna","Bachia didactyla","Gymnophthalmidae","Squamata","EN","nao"
"Fauna","Bachia psamophila","Gymnophthalmidae","Squamata","CR","nao"
"Fauna","Calyptommatus leiolepis","Gymnophthalmidae","Squamata","EN","nao"
"Fauna","Calyptommatus nicterus","Gymnophthalmidae","Squamata","EN","nao"
"Fauna","Calyptommatus sinebrachiatus","Gymnophthalmidae","Squamata","EN","nao"
"Fauna","Colobodactylus dalcyanus","Gymnophthalmidae","Squamata","EN","nao"
"Fauna","Heterodactylus lundii","Gymnophthalmidae","Squamata","VU","nao"
"Fauna","Heterodactylus septentrionalis","Gymnophthalmidae","Squamata","EN","nao"
"Fauna","Leposoma annectans","Gymnophthalmidae","Squamata","VU","nao"
"Fauna","Leposoma baturitensis","Gymnophthalmidae","Squamata","EN","nao"
"Fauna","Leposoma nanodactylus","Gymnophthalmidae","Squamata","EN","nao"
"Fauna","Leposoma puk","Gymnophthalmidae","Squamata","EN","nao"
"Fauna","Placosoma cipoense","Gymnophthalmidae","Squamata","EN","nao"
"Fauna","Procellosaurinus tetradactylus","Gymnophthalmidae","Squamata","EN","nao"
"Fauna","Enyalius erythroceneus","Leiosauridae","Squamata","CR","nao"
"Fauna","Liolaemus arambarensis","Liolaemidae","Squamata","EN","nao"
"Fauna","Liolaemus lutzae","Liolaemidae","Squamata","CR","nao"
"Fauna","Liolaemus occipitalis","Liolaemidae","Squamata","VU","nao"
"Fauna","Brasiliscincus caissara","Mabuyidae","Squamata","EN","nao"
"Fauna","Homonota uruguayensis","Phyllodactylidae","Squamata","VU","nao"
"Fauna","Coleodactylus natalensis","Sphaerodactylidae","Squamata","EN","nao"
"Fauna","Gonatodes tapajonicus","Sphaerodactylidae","Squamata","EN","nao"
"Fauna","Ameiva parecis","Teiidae","Squamata","EN","nao"
"Fauna","Ameivula nativo","Teiidae","Squamata","EN","nao"
"Fauna","Contomastix vacariensis","Teiidae","Squamata","VU","nao"
"Fauna","Glaucomastix abaetensis","Teiidae","Squamata","EN","nao"
"Fauna","Glaucomastix littoralis","Teiidae","Squamata","EN","nao"
"Fauna","Kentropyx vanzoi","Teiidae","Squamata","VU","nao"
"Fauna","Tropidophis grapiuna","Tropidophiidae","Squamata","VU","nao"
"Fauna","Eurolophosaurus amathites","Tropiduridae","Squamata","EN","nao"
"Fauna","Stenocercus azureus","Tropiduridae","Squamata","EN","nao"
"Fauna","Stenocercus dumerilii","Tropiduridae","Squamata","VU","nao"
"Fauna","Tropidurus erythrocephalus","Tropiduridae","Squamata","VU","nao"
"Fauna","Tropidurus hygomi","Tropiduridae","Squamata","VU","nao"
"Fauna","Tropidurus imbituba","Tropiduridae","Squamata","CR","nao"
"Fauna","Tropidurus psammonastes","Tropiduridae","Squamata","EN","nao"
"Fauna","Bothrops alcatraz","Viperidae","Squamata","CR","nao"
"Fauna","Bothrops insularis","Viperidae","Squamata","CR","nao"
"Fauna","Bothrops muriciensis","Viperidae","Squamata","EN","nao"
"Fauna","Bothrops otavioi","Viperidae","Squamata","CR","nao"
"Fauna","Bothrops pirajai","Viperidae","Squamata","EN","nao"
"Fauna","Ranacephala hogei","Chelidae","Testudines","VU","nao"
"Fauna","Caretta caretta","Cheloniidae","Testudines","VU","nao"
"Fauna","Eretmochelys imbricata","Cheloniidae","Testudines","EN","nao"
"Fauna","Lepidochelys olivacea","Cheloniidae","Testudines","VU","nao"
"Fauna","Dermochelys coriacea","Dermochelyidae","Testudines","CR","nao"
"Fauna","Amadonastur lacernulatus","Accipitridae","Accipitriformes","VU","nao"
"Fauna","Circus cinereus","Accipitridae","Accipitriformes","VU","nao"
"Fauna","Harpia harpyja","Accipitridae","Accipitriformes","VU","nao"
"Fauna","Leptodon forbesi","Accipitridae","Accipitriformes","EN","nao"
"Fauna","Morphnus guianensis","Accipitridae","Accipitriformes","VU","nao"
"Fauna","Urubitinga coronata","Accipitridae","Accipitriformes","EN","nao"
"Fauna","Mergus octosetaceus","Anatidae","Anseriformes","CR","nao"
"Fauna","Augastes lumachella","Trochilidae","Apodiformes","EN","nao"
"Fauna","Campylopterus calcirupicola","Trochilidae","Apodiformes","EN","nao"
"Fauna","Colibri delphinae greenewalti","Trochilidae","Apodiformes","EN","nao"
"Fauna","Discosura langsdorffi langsdorffi","Trochilidae","Apodiformes","EN","nao"
"Fauna","Glaucis dohrnii","Trochilidae","Apodiformes","VU","nao"
"Fauna","Lophornis gouldii","Trochilidae","Apodiformes","VU","nao"
"Fauna","Phaethornis aethopygus","Trochilidae","Apodiformes","VU","nao"
"Fauna","Phaethornis major","Trochilidae","Apodiformes","VU","nao"
"Fauna","Phaethornis margarettae","Trochilidae","Apodiformes","EN","nao"
"Fauna","Thalurania watertonii","Trochilidae","Apodiformes","EN","nao"
"Fauna","Hydropsalis candicans","Caprimulgidae","Caprimulgiformes","EN","nao"
"Fauna","Nyctiprogne vielliardi","Caprimulgidae","Caprimulgiformes","EN","nao"
"Fauna","Burhinus bistriatus","Burhinidae","Charadriiformes","VU","nao"
"Fauna","Charadrius wilsonia","Charadriidae","Charadriiformes","VU","nao"
"Fauna","Sterna dougallii","Laridae","Charadriiformes","VU","nao"
"Fauna","Sterna hirundinacea","Laridae","Charadriiformes","VU","nao"
"Fauna","Thalasseus acuflavidus","Laridae","Charadriiformes","VU","nao"
"Fauna","Thalasseus maximus","Laridae","Charadriiformes","EN","nao"
"Fauna","Calidris canutus","Scolopacidae","Charadriiformes","VU","nao"
"Fauna","Calidris pusilla","Scolopacidae","Charadriiformes","EN","nao"
"Fauna","Calidris subruficollis","Scolopacidae","Charadriiformes","VU","nao"
"Fauna","Limnodromus griseus","Scolopacidae","Charadriiformes","EN","nao"
"Fauna","Numenius hudsonicus","Scolopacidae","Charadriiformes","VU","nao"
"Fauna","Columbina cyanopis","Columbidae","Columbiformes","CR","nao"
"Fauna","Paraclaravis geoffroyi","Columbidae","Columbiformes","CR (PEX)","nao"
"Fauna","Momotus momota marcgraviana","Momotidae","Coraciiformes","EN","nao"
"Fauna","Neomorphus geoffroyi","Cuculidae","Cuculiformes","VU","nao"
"Fauna","Neomorphus geoffroyi amazonicus","Cuculidae","Cuculiformes","VU","nao"
"Fauna","Neomorphus geoffroyi dulcis","Cuculidae","Cuculiformes","EN","nao"
"Fauna","Neomorphus geoffroyi geoffroyi","Cuculidae","Cuculiformes","CR (PEX)","nao"
"Fauna","Neomorphus squamiger","Cuculidae","Cuculiformes","VU","nao"
"Fauna","Malacoptila minor","Bucconidae","Galbuliformes","VU","nao"
"Fauna","Monasa morphoeus morphoeus","Bucconidae","Galbuliformes","EN","nao"
"Fauna","Aburria cujubi","Cracidae","Galliformes","VU","nao"
"Fauna","Aburria jacutinga","Cracidae","Galliformes","EN","nao"
"Fauna","Crax blumenbachii","Cracidae","Galliformes","EN","nao"
"Fauna","Crax fasciolata pinima","Cracidae","Galliformes","CR","nao"
"Fauna","Crax globulosa","Cracidae","Galliformes","EN","nao"
"Fauna","Ortalis remota","Cracidae","Galliformes","CR","nao"
"Fauna","Pauxi mitu","Cracidae","Galliformes","EW","nao"
"Fauna","Penelope jacucaca","Cracidae","Galliformes","VU","nao"
"Fauna","Penelope pileata","Cracidae","Galliformes","VU","nao"
"Fauna","Penelope superciliaris alagoensis","Cracidae","Galliformes","CR","nao"
"Fauna","Odontophorus capueira plumbeicollis","Odontophoridae","Galliformes","CR","nao"
"Fauna","Psophia dextralis","Psophiidae","Gruiformes","VU","nao"
"Fauna","Psophia interjecta","Psophiidae","Gruiformes","EN","nao"
"Fauna","Psophia obscura","Psophiidae","Gruiformes","CR","nao"
"Fauna","Psophia viridis","Psophiidae","Gruiformes","VU","nao"
"Fauna","Laterallus spilopterus","Rallidae","Gruiformes","EN","nao"
"Fauna","Laterallus xenopterus","Rallidae","Gruiformes","EN","nao"
"Fauna","Nyctibius aethereus aethereus","Nyctibiidae","Nyctibiiformes","EN","nao"
"Fauna","Nyctibius leucopterus","Nyctibiidae","Nyctibiiformes","CR","nao"
"Fauna","Granatellus pelzelni paraensis","Cardinalidae","Passeriformes","VU","nao"
"Fauna","Conopophaga cearae","Conopophagidae","Passeriformes","EN","nao"
"Fauna","Conopophaga lineata lineata","Conopophagidae","Passeriformes","VU","nao"
"Fauna","Cyanocorax hafferi","Corvidae","Passeriformes","VU","nao"
"Fauna","Cotinga maculata","Cotingidae","Passeriformes","EN","nao"
"Fauna","Lipaugus conditus","Cotingidae","Passeriformes","VU","nao"
"Fauna","Procnias albus wallacei","Cotingidae","Passeriformes","VU","nao"
"Fauna","Xipholena atropurpurea","Cotingidae","Passeriformes","VU","nao"
"Fauna","Xipholena lamellipennis","Cotingidae","Passeriformes","VU","nao"
"Fauna","Campylorhamphus cardosoi","Dendrocolaptidae","Passeriformes","VU","nao"
"Fauna","Campylorhamphus multostriatus","Dendrocolaptidae","Passeriformes","VU","nao"
"Fauna","Campylorhamphus trochilirostris trochilirostris","Dendrocolaptidae","Passeriformes","VU","nao"
"Fauna","Dendrexetastes rufigula paraensis","Dendrocolaptidae","Passeriformes","VU","nao"
"Fauna","Dendrocincla merula badia","Dendrocolaptidae","Passeriformes","VU","nao"
"Fauna","Dendrocincla taunayi","Dendrocolaptidae","Passeriformes","EN","nao"
"Fauna","Dendrocolaptes medius","Dendrocolaptidae","Passeriformes","VU","nao"
"Fauna","Dendrocolaptes retentus","Dendrocolaptidae","Passeriformes","VU","nao"
"Fauna","Dendrocolaptes transfasciatus","Dendrocolaptidae","Passeriformes","VU","nao"
"Fauna","Hylexetastes brigidai","Dendrocolaptidae","Passeriformes","VU","nao"
"Fauna","Hylexetastes uniformis","Dendrocolaptidae","Passeriformes","VU","nao"
"Fauna","Xiphocolaptes carajaensis","Dendrocolaptidae","Passeriformes","VU","nao"
"Fauna","Xiphocolaptes falcirostris","Dendrocolaptidae","Passeriformes","VU","nao"
"Fauna","Xiphorhynchus atlanticus","Dendrocolaptidae","Passeriformes","VU","nao"
"Fauna","Xiphorhynchus guttatoides gracilirostris","Dendrocolaptidae","Passeriformes","EN","nao"
"Fauna","Chamaeza nobilis fulvipectus","Formicariidae","Passeriformes","VU","nao"
"Fauna","Spinus yarrellii","Fringillidae","Passeriformes","VU","nao"
"Fauna","Acrobatornis fonsecai","Furnariidae","Passeriformes","VU","nao"
"Fauna","Anabazenops dorsalis","Furnariidae","Passeriformes","VU","nao"
"Fauna","Asthenes hudsoni","Furnariidae","Passeriformes","VU","nao"
"Fauna","Asthenes luizae","Furnariidae","Passeriformes","EN","nao"
"Fauna","Automolus lammi","Furnariidae","Passeriformes","EN","nao"
"Fauna","Cinclodes espinhacensis","Furnariidae","Passeriformes","EN","nao"
"Fauna","Coryphistera alaudina","Furnariidae","Passeriformes","CR","nao"
"Fauna","Leptasthenura platensis","Furnariidae","Passeriformes","CR","nao"
"Fauna","Pseudoseisura lophotes","Furnariidae","Passeriformes","VU","nao"
"Fauna","Synallaxis infuscata","Furnariidae","Passeriformes","EN","nao"
"Fauna","Synallaxis kollari","Furnariidae","Passeriformes","VU","nao"
"Fauna","Syndactyla ucayalae","Furnariidae","Passeriformes","VU","nao"
"Fauna","Thripophaga macroura","Furnariidae","Passeriformes","VU","nao"
"Fauna","Grallaria varia distincta","Grallariidae","Passeriformes","VU","nao"
"Fauna","Grallaria varia intercedens","Grallariidae","Passeriformes","EN","nao"
"Fauna","Hylopezus paraensis","Grallariidae","Passeriformes","VU","nao"
"Fauna","Hylopezus whittakeri","Grallariidae","Passeriformes","VU","nao"
"Fauna","Anumara forbesi","Icteridae","Passeriformes","VU","nao"
"Fauna","Cacicus koepckeae","Icteridae","Passeriformes","VU","nao"
"Fauna","Xanthopsar flavus","Icteridae","Passeriformes","VU","nao"
"Fauna","Anthus nattereri","Motacillidae","Passeriformes","VU","nao"
"Fauna","Onychorhynchus swainsoni","Onychorhynchidae","Passeriformes","VU","nao"
"Fauna","Oxyruncus cristatus tocantinsi","Oxyruncidae","Passeriformes","VU","nao"
"Fauna","Arremonops conirostris","Passerellidae","Passeriformes","EN","nao"
"Fauna","Antilophia bokermanni","Pipridae","Passeriformes","CR","nao"
"Fauna","Lepidothrix iris","Pipridae","Passeriformes","EN","nao"
"Fauna","Lepidothrix iris iris","Pipridae","Passeriformes","EN","nao"
"Fauna","Lepidothrix vilasboasi","Pipridae","Passeriformes","EN","nao"
"Fauna","Neopelma aurifrons","Pipridae","Passeriformes","EN","nao"
"Fauna","Calyptura cristata","Platyrinchidae","Passeriformes","CR (PEX)","nao"
"Fauna","Platyrinchus leucoryphus","Platyrinchidae","Passeriformes","VU","nao"
"Fauna","Platyrinchus mystaceus niveigularis","Platyrinchidae","Passeriformes","VU","nao"
"Fauna","Eleoscytalopus psychopompus","Rhinocryptidae","Passeriformes","EN","nao"
"Fauna","Merulaxis stresemanni","Rhinocryptidae","Passeriformes","CR","nao"
"Fauna","Scytalopus diamantinensis","Rhinocryptidae","Passeriformes","EN","nao"
"Fauna","Scytalopus gonzagai","Rhinocryptidae","Passeriformes","EN","nao"
"Fauna","Scytalopus iraiensis","Rhinocryptidae","Passeriformes","EN","nao"
"Fauna","Scytalopus novacapitalis","Rhinocryptidae","Passeriformes","EN","nao"
"Fauna","Cnipodectes superrufus","Rhynchocyclidae","Passeriformes","VU","nao"
"Fauna","Hemitriccus kaempferi","Rhynchocyclidae","Passeriformes","VU","nao"
"Fauna","Hemitriccus mirandae","Rhynchocyclidae","Passeriformes","EN","nao"
"Fauna","Phylloscartes beckeri","Rhynchocyclidae","Passeriformes","EN","nao"
"Fauna","Phylloscartes ceciliae","Rhynchocyclidae","Passeriformes","CR","nao"
"Fauna","Phylloscartes roquettei","Rhynchocyclidae","Passeriformes","EN","nao"
"Fauna","Poecilotriccus albifacies","Rhynchocyclidae","Passeriformes","VU","nao"
"Fauna","Geositta poeciloptera","Scleruridae","Passeriformes","VU","nao"
"Fauna","Sclerurus caudacutus caligineus","Scleruridae","Passeriformes","CR","nao"
"Fauna","Sclerurus caudacutus umbretta","Scleruridae","Passeriformes","CR","nao"
"Fauna","Sclerurus cearensis","Scleruridae","Passeriformes","EN","nao"
"Fauna","Sclerurus macconnelli bahiae","Scleruridae","Passeriformes","EN","nao"
"Fauna","Clytoctantes atrogularis","Thamnophilidae","Passeriformes","VU","nao"
"Fauna","Dysithamnus plumbeus","Thamnophilidae","Passeriformes","EN","nao"
"Fauna","Epinecrophylla dentei","Thamnophilidae","Passeriformes","VU","nao"
"Fauna","Formicivora acutirostris","Thamnophilidae","Passeriformes","VU","nao"
"Fauna","Formicivora erythronotos","Thamnophilidae","Passeriformes","CR","nao"
"Fauna","Formicivora grantsaui","Thamnophilidae","Passeriformes","EN","nao"
"Fauna","Formicivora littoralis","Thamnophilidae","Passeriformes","EN","nao"
"Fauna","Formicivora paludicola","Thamnophilidae","Passeriformes","CR","nao"
"Fauna","Hypocnemis hypoxantha ochraceiventris","Thamnophilidae","Passeriformes","VU","nao"
"Fauna","Hypocnemis ochrogyna","Thamnophilidae","Passeriformes","VU","nao"
"Fauna","Hypocnemis striata","Thamnophilidae","Passeriformes","VU","nao"
"Fauna","Myrmoderus ruficauda","Thamnophilidae","Passeriformes","EN","nao"
"Fauna","Myrmotherula fluminensis","Thamnophilidae","Passeriformes","CR (PEX)","nao"
"Fauna","Myrmotherula minor","Thamnophilidae","Passeriformes","VU","nao"
"Fauna","Myrmotherula oreni","Thamnophilidae","Passeriformes","VU","nao"
"Fauna","Myrmotherula snowi","Thamnophilidae","Passeriformes","CR","nao"
"Fauna","Myrmotherula urosticta","Thamnophilidae","Passeriformes","VU","nao"
"Fauna","Phlegopsis borbae","Thamnophilidae","Passeriformes","VU","nao"
"Fauna","Phlegopsis nigromaculata confinis","Thamnophilidae","Passeriformes","VU","nao"
"Fauna","Phlegopsis nigromaculata paraensis","Thamnophilidae","Passeriformes","VU","nao"
"Fauna","Pyriglena atra","Thamnophilidae","Passeriformes","EN","nao"
"Fauna","Pyriglena pernambucensis","Thamnophilidae","Passeriformes","VU","nao"
"Fauna","Rhegmatorhina gymnops","Thamnophilidae","Passeriformes","VU","nao"
"Fauna","Rhegmatorhina hoffmannsi","Thamnophilidae","Passeriformes","VU","nao"
"Fauna","Rhopornis ardesiacus","Thamnophilidae","Passeriformes","EN","nao"
"Fauna","Terenura sicki","Thamnophilidae","Passeriformes","CR","nao"
"Fauna","Thamnomanes caesius caesius","Thamnophilidae","Passeriformes","VU","nao"
"Fauna","Thamnophilus aethiops distans","Thamnophilidae","Passeriformes","EN","nao"
"Fauna","Thamnophilus caerulescens cearensis","Thamnophilidae","Passeriformes","VU","nao"
"Fauna","Thamnophilus caerulescens pernambucensis","Thamnophilidae","Passeriformes","VU","nao"
"Fauna","Thamnophilus nigrocinereus huberi","Thamnophilidae","Passeriformes","VU","nao"
"Fauna","Thamnophilus nigrocinereus tschudii","Thamnophilidae","Passeriformes","EN","nao"
"Fauna","Conothraupis mesoleuca","Thraupidae","Passeriformes","EN","nao"
"Fauna","Coryphaspiza melanotis","Thraupidae","Passeriformes","VU","nao"
"Fauna","Gubernatrix cristata","Thraupidae","Passeriformes","CR","nao"
"Fauna","Nemosia rourei","Thraupidae","Passeriformes","CR","nao"
"Fauna","Sporophila beltoni","Thraupidae","Passeriformes","VU","nao"
"Fauna","Sporophila falcirostris","Thraupidae","Passeriformes","VU","nao"
"Fauna","Sporophila frontalis","Thraupidae","Passeriformes","VU","nao"
"Fauna","Sporophila hypoxantha","Thraupidae","Passeriformes","VU","nao"
"Fauna","Sporophila maximiliani","Thraupidae","Passeriformes","CR","nao"
"Fauna","Sporophila melanogaster","Thraupidae","Passeriformes","VU","nao"
"Fauna","Sporophila nigrorufa","Thraupidae","Passeriformes","VU","nao"
"Fauna","Sporophila palustris","Thraupidae","Passeriformes","VU","nao"
"Fauna","Sporophila ruficollis","Thraupidae","Passeriformes","VU","nao"
"Fauna","Tangara cyanocephala cearensis","Thraupidae","Passeriformes","VU","nao"
"Fauna","Tangara fastuosa","Thraupidae","Passeriformes","VU","nao"
"Fauna","Tangara velia signata","Thraupidae","Passeriformes","VU","nao"
"Fauna","Iodopleura pipra","Tityridae","Passeriformes","EN","nao"
"Fauna","Iodopleura pipra leucopygia","Tityridae","Passeriformes","EN","nao"
"Fauna","Iodopleura pipra pipra","Tityridae","Passeriformes","EN","nao"
"Fauna","Laniisoma elegans","Tityridae","Passeriformes","EN","nao"
"Fauna","Schiffornis turdina intermedia","Tityridae","Passeriformes","VU","nao"
"Fauna","Cyphorhinus griseolateralis","Troglodytidae","Passeriformes","VU","nao"
"Fauna","Cichlopsis leucogenys","Turdidae","Passeriformes","EN","nao"
"Fauna","Alectrurus tricolor","Tyrannidae","Passeriformes","VU","nao"
"Fauna","Attila spadiceus uropygiatus","Tyrannidae","Passeriformes","EN","nao"
"Fauna","Contopus nigrescens","Tyrannidae","Passeriformes","VU","nao"
"Fauna","Elaenia ridleyana","Tyrannidae","Passeriformes","VU","nao"
"Fauna","Knipolegus franciscanus","Tyrannidae","Passeriformes","VU","nao"
"Fauna","Phyllomyias reiseri","Tyrannidae","Passeriformes","EN","nao"
"Fauna","Serpophaga hypoleuca pallida","Tyrannidae","Passeriformes","VU","nao"
"Fauna","Stigmatura napensis napensis","Tyrannidae","Passeriformes","VU","nao"
"Fauna","Xolmis dominicanus","Tyrannidae","Passeriformes","VU","nao"
"Fauna","Vireo gracilirostris","Vireonidae","Passeriformes","VU","nao"
"Fauna","Xenops minutus alagoanus","Xenopidae","Passeriformes","VU","nao"
"Fauna","Tigrisoma fasciatum","Ardeidae","Pelecaniformes","VU","nao"
"Fauna","Phaethon aethereus","Phaethontidae","Phaethontiformes","EN","nao"
"Fauna","Phaethon lepturus","Phaethontidae","Phaethontiformes","EN","nao"
"Fauna","Capito dayi","Capitonidae","Piciformes","VU","nao"
"Fauna","Celeus flavus subflavus","Picidae","Piciformes","CR","nao"
"Fauna","Celeus galeatus","Picidae","Piciformes","EN","nao"
"Fauna","Celeus obrieni","Picidae","Piciformes","VU","nao"
"Fauna","Celeus torquatus pieteroyensi","Picidae","Piciformes","VU","nao"
"Fauna","Celeus torquatus tinnunculus","Picidae","Piciformes","EN","nao"
"Fauna","Piculus paraensis","Picidae","Piciformes","VU","nao"
"Fauna","Piculus polyzonus","Picidae","Piciformes","EN","nao"
"Fauna","Pteroglossus bitorquatus bitorquatus","Ramphastidae","Piciformes","VU","nao"
"Fauna","Selenidera gouldii baturitensis","Ramphastidae","Piciformes","EN","nao"
"Fauna","Diomedea dabbenena","Diomedeidae","Procellariiformes","CR","nao"
"Fauna","Diomedea epomophora","Diomedeidae","Procellariiformes","VU","nao"
